unique_id,name,community,qr_url,svg_file
GB0-148-58,Utopia Homelands,Utopia Homelands,https://goodsoncountry.netlify.app/?asset_id=GB0-148-58,qr_GB0-148-58.svg
GB0-148-59,Utopia Homelands,Utopia Homelands,https://goodsoncountry.netlify.app/?asset_id=GB0-148-59,qr_GB0-148-59.svg
GB0-148-60,Utopia Homelands,Utopia Homelands,https://goodsoncountry.netlify.app/?asset_id=GB0-148-60,qr_GB0-148-60.svg
GB0-149-1,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-1,qr_GB0-149-1.svg
GB0-149-2,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-2,qr_GB0-149-2.svg
GB0-149-3,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-3,qr_GB0-149-3.svg
GB0-149-4,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-4,qr_GB0-149-4.svg
GB0-149-5,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-5,qr_GB0-149-5.svg
GB0-149-6,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-6,qr_GB0-149-6.svg
GB0-149-7,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-7,qr_GB0-149-7.svg
GB0-149-8,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-8,qr_GB0-149-8.svg
GB0-149-9,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-9,qr_GB0-149-9.svg
GB0-149-10,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-10,qr_GB0-149-10.svg
GB0-149-11,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-11,qr_GB0-149-11.svg
GB0-149-12,Maningrida,Maningrida,https://goodsoncountry.netlify.app/?asset_id=GB0-149-12,qr_GB0-149-12.svg
