unique_id,name,community,qr_url,svg_file
GB0-142-7,Weave Bad,Palm Island,https://goodsoncountry.netlify.app/?asset_id=GB0-142-7,qr_GB0-142-7.svg
GB0-142-8,Weave Bad,Palm Island,https://goodsoncountry.netlify.app/?asset_id=GB0-142-8,qr_GB0-142-8.svg
GB0-142-9,Weave Bad,Palm Island,https://goodsoncountry.netlify.app/?asset_id=GB0-142-9,qr_GB0-142-9.svg
GB0-144-1,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-1,qr_GB0-144-1.svg
GB0-144-2,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-2,qr_GB0-144-2.svg
GB0-144-3,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-3,qr_GB0-144-3.svg
GB0-144-4,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-4,qr_GB0-144-4.svg
GB0-144-5,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-5,qr_GB0-144-5.svg
GB0-144-6,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-6,qr_GB0-144-6.svg
GB0-144-7,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-7,qr_GB0-144-7.svg
GB0-144-8,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-8,qr_GB0-144-8.svg
GB0-144-9,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-9,qr_GB0-144-9.svg
GB0-144-10,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-10,qr_GB0-144-10.svg
GB0-144-11,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-11,qr_GB0-144-11.svg
GB0-144-12,Additional Beds Tennant,Tennant Creek,https://goodsoncountry.netlify.app/?asset_id=GB0-144-12,qr_GB0-144-12.svg
